IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_00228,"Legislative Luncheon, 1",,"Duderstadt, James J.",,2015,1988-10-02,,jjd902.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00229,Legislature,,"Duderstadt, James J.",,2015,1988-08-24,,jjd903.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00230,"Medical Center Reception, 1",,"Duderstadt, James J.",,2015,1988-10-16,,jjd905.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00231,"Medical Education, 1",,"Duderstadt, James J.",,2015,1988-11-20,,jjd906.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00232,Michigan 2.4,,"Duderstadt, James J.",,2015,1988-08-24,,jjd907.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00233,Michigan Mandate 1.4,,"Duderstadt, James J.",,2015,1988-09-23,,jjd908.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00234,"New Detroit, 1",,"Duderstadt, James J.",,2015,1988-11-01,,jjd917.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00235,"New Detroit Presentation, 1",,"Duderstadt, James J.",,2015,1988-11-04,,jjd918.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00236,New Faculty Welcome 2.1,,"Duderstadt, James J.",,2015,1988-08-14,,jjd919.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00237,New Faculty Welcome 2.1S,,"Duderstadt, James J.",,2015,1988-09-08,,jjd920.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00238,Opening,,"Duderstadt, James J.",,2015,1988-06-09,,jjd922.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00239,Parents Orientation 2.0,,"Duderstadt, James J.",,2015,1988-08-14,,jjd923.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00240,Pres Club,,"Duderstadt, James J.",,2015,1988-09-21,,jjd929.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00241,Prez Fall Weekend 9/23-24,,"Duderstadt, James J.",,2015,1988-09-21,,jjd931.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00242,Rackham 50th,,"Duderstadt, James J.",,2015,1988-09-23,,jjd932.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00243,Rackham 50th 1.4,,"Duderstadt, James J.",,2015,1988-09-23,,jjd933.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00244,Rackham 50th 1.4,,"Duderstadt, James J.",,2015,1988-09-23,,jjd934.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00245,"Rose Bowl-1989, 1",,"Duderstadt, James J.",,2015,1988-12-27,,jjd937.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00246,"Speech Topics, 1",,"Duderstadt, James J.",,2015,1988-10-28,,jjd940.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00247,State of the University,,"Duderstadt, James J.",,2015,1988-08-23,,jjd941.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00248,State of U 1.2,,"Duderstadt, James J.",,2015,1988-09-23,,jjd942.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00249,State of U 1.4,,"Duderstadt, James J.",,2015,1988-09-23,,jjd943.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00250,State of U 1.8,,"Duderstadt, James J.",,2015,1988-09-30,,jjd944.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00251,State of U-MS,,"Duderstadt, James J.",,2015,1988-09-15,,jjd945.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00252,Student Inaug Address,,"Duderstadt, James J.",,2015,1988-08-25,,jjd946.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00253,Student Inaug Address 1.1,,"Duderstadt, James J.",,2015,1988-08-25,,jjd947.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00254,"Student Inaug Address 1.5, 1",,"Duderstadt, James J.",,2015,1988-10-02,,jjd948.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00255,"Student Inaug Address 1.5, 1",,"Duderstadt, James J.",,2015,1988-10-02,,jjd950.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00256,"Talk List, 1",,"Duderstadt, James J.",,2015,1988-10-31,,jjd951.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00257,"Talks 10/17/88, 1",,"Duderstadt, James J.",,2015,1988-10-17,,jjd952.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00258,UG Ed 1.8,,"Duderstadt, James J.",,2015,1988-09-23,,jjd955.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00259,"UMF Commencement, 1",,"Duderstadt, James J.",,2015,1988-12-20,,jjd956.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00260,"UMF Dedication, 1",,"Duderstadt, James J.",,2015,1988-10-16,,jjd957.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00261,"Volunteer Leadership, 1",,"Duderstadt, James J.",,2015,1988-10-02,,jjd958.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00262,Alumni Talks--Summer 1989,,"Duderstadt, James J.",,2015,1989,,jjd839.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00263,Alumni-March-89,,"Duderstadt, James J.",,2015,1989-03-13,,jjd840.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00264,"Basketball Bust -- March 28, 1989",,"Duderstadt, James J.",,2015,1989-03-26,,jjd843.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00265,Caltech-1989,,"Duderstadt, James J.",,2015,1989-05-27,,jjd848.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00266,Case Statement,,"Duderstadt, James J.",,2015,1989-03-25,,jjd850.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00267,CBS Questions,,"Duderstadt, James J.",,2015,1989-01-31,,jjd851.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00268,Coaches Reception,,"Duderstadt, James J.",,2015,1989-04-19,,jjd852.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00269,Coaches Talk,,"Duderstadt, James J.",,2015,1989-05-03,,jjd853.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00270,Commencement-1989,,"Duderstadt, James J.",,2015,1989-04-30,,jjd854.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00271,Congressional Breakfast,,"Duderstadt, James J.",,2015,1989-02-22,,jjd857.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00272,Continuity and Chaos,,"Duderstadt, James J.",,2015,1989-03-24,,jjd859.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00273,Detroit Economics Club 1.1,,"Duderstadt, James J.",,2015,1989-02-12,,jjd864.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00274,EO/SACUA/Student Retreat,,"Duderstadt, James J.",,2015,1989-01-09,,jjd867.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00275,Football Building Kickoff,,"Duderstadt, James J.",,2015,1989-02-17,,jjd870.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00276,Honors Convocation-1989,,"Duderstadt, James J.",,2015,1989-03-19,,jjd878.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00277,House Appro Com-3/89,,"Duderstadt, James J.",,2015,1989-03-06,,jjd879.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00278,International Issues,,"Duderstadt, James J.",,2015,1989-05-09,,jjd891.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00279,Internationalization,,"Duderstadt, James J.",,2015,1989-05-27,,jjd892.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00280,Introductions,,"Duderstadt, James J.",,2015,1989-03-19,,jjd893.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00281,IPPS Talk,,"Duderstadt, James J.",,2015,1989-03-27,,jjd895.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00282,Lagatus,,"Duderstadt, James J.",,2015,1989-06,,jjd896.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00283,Listen and Learn,,"Duderstadt, James J.",,2015,1989-01-08,,jjd904.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00284,MLK Opening,,"Duderstadt, James J.",,2015,1989-01-14,,jjd910.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00285,MLK-Business and Finance,,"Duderstadt, James J.",,2015,1989-01-14,,jjd911.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00286,MLK-Closing,,"Duderstadt, James J.",,2015,1989-01-14,,jjd912.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00287,MLK-Science Manpower Needs,,"Duderstadt, James J.",,2015,1989-01-14,,jjd913.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00288,MLK-Unity March,,"Duderstadt, James J.",,2015,1989-01-15,,jjd914.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00289,Mortar Board,,"Duderstadt, James J.",,2015,1989-03-26,,jjd915.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00290,Mortar Board,,"Duderstadt, James J.",,2015,1989-03-26,,jjd924.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00291,Phi Beta Kappa,,"Duderstadt, James J.",,2015,1989-04-05,,jjd925.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00292,Phi Beta Kappa,,"Duderstadt, James J.",,2015,1989-04-05,,jjd926.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00293,Pow Wow-89,,"Duderstadt, James J.",,2015,1989-03-18,,jjd928.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00294,President's Weekend-5/89,,"Duderstadt, James J.",,2015,1989-05-15,,jjd930.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00295,Rain Commencement,,"Duderstadt, James J.",,2015,1989-04-28,,jjd934.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00296,Rain Commencement,,"Duderstadt, James J.",,2015,1989-04-28,,jjd935.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00297,Rose Bowl Followup,,"Duderstadt, James J.",,2015,1989-01-05,,jjd936.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00298,Rotary,,"Duderstadt, James J.",,2015,1989-05-09,,jjd938.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00299,Rotary,,"Duderstadt, James J.",,2015,1989-05-09,,jjd939.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00300,Student Recognition Award,,"Duderstadt, James J.",,2015,1989-03-26,,jjd949.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00301,Tentative Speech Topics,,"Duderstadt, James J.",,2015,1989-02-03,,jjd953.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00302,Welcome Home,,"Duderstadt, James J.",,2015,1989-01-04,,jjd959.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00303,Women's Issue,,"Duderstadt, James J.",,2015,1989-03-26,,jjd960.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00304,"EDUCOM Panel, 1",,"Duderstadt, James J.",,2015,1989-10-16,,jjd1000.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
