Type,Publish,Authority ID,Source,Rules,Name Order,ORIGINAL,Prefix,Title,Primary Part of Name,Rest of Name,Suffix,Fuller Form,Number,Dates,Qualifier
persname,TRUE,,lcnaf,,Indirect,"Brownell, Samuel Miller, 1900-"
persname,TRUE,,lcnaf,,Indirect,"Brown, Frank R."
persname,TRUE,,lcnaf,,Indirect,"Brown, Gordon C. (Gordon Campbell), 1912-1975."
persname,TRUE,,lcnaf,,Indirect,"Brown, Henry D., 1910-"
persname,TRUE,,lcnaf,,Indirect,"Brown, James A."
persname,TRUE,http://id.loc.gov/authorities/names/no2007125178,lcnaf,,Indirect,"Brown, Prentiss Marsh, 1889-1973."
persname,TRUE,,lcnaf,,Indirect,"Brownrigg, William, 1893-1969."
persname,TRUE,,lcnaf,,Indirect,"Brownson, William T."
persname,TRUE,,lcnaf,,Indirect,"Brown, William Ellis, 1896-1970."
persname,TRUE,,lcnaf,,Indirect,"Bruce, E. D."
persname,TRUE,,lcnaf,,Indirect,"Brucker, Clara H."
persname,TRUE,http://id.loc.gov/authorities/names/n94105471,lcnaf,,Indirect,"Brucker, Wilber Marion, 1894-1968."
persname,TRUE,,lcnaf,,Indirect,"Brucker, Robert Hawn, 1888-1967."
persname,TRUE,,lcnaf,,Indirect,"Bruff, John B. (John Bowman), 1929-"
persname,TRUE,http://id.loc.gov/authorities/names/no2009030897,lcnaf,,Indirect,"Buchele, Luther H., 1920-"
persname,TRUE,,lcnaf,,Indirect,"Buchanan, Ruth B., 1882-1953."
persname,TRUE,,lcnaf,,Indirect,"Buck, Carl Edward, 1891-1953."
persname,TRUE,,lcnaf,,Indirect,"Buckler, Aldred S., d. 1963."
persname,TRUE,,lcnaf,,Indirect,"Buell, Barber G., 1823-1900."
persname,TRUE,,lcnaf,,Indirect,"Bulkley, Jonathan W."
persname,TRUE,,lcnaf,,Indirect,"Bullard, Perry."
persname,TRUE,,lcnaf,,Indirect,"Bumgardner, Eleanor M. (Eleanor Margaret)"
