IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_0645,Essay Subjects,,"Duderstadt, James J.",,2015,4/3/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1318.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0646,Essay-Academic Leadership,,"Duderstadt, James J.",,2015,4/3/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1319.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0647,fiscal video outline,,"Duderstadt, James J.",,2015,4/8/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1320.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0648,Fresh Convocation 4.3,,"Duderstadt, James J.",,2015,8/28/1990,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1321.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0649,Freshman Parent,,"Duderstadt, James J.",,2015,8/28/1991,,Freshman Parent… | Speeches-JJDS6-jjd1322.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0650,Freshperson Welcome 5.1,,"Duderstadt, James J.",,2015,8/31/1991,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1323.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0651,Freshperson Welcome 5.2,,"Duderstadt, James J.",,2015,9/1/1991,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1324.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0654,"Heisman Dinner (12/18/91),  1",,"Duderstadt, James J.",,2015,12/18/1991,,Speeches-JJDS6-jjd1328.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0655,Investments,,"Duderstadt, James J.",,2015,1/27/1991,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1329.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0656,ITIC,,"Duderstadt, James J.",,2015,5/30/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1330.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0657,New Talks,,"Duderstadt, James J.",,2015,9/23/1990,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1332.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0658,Odds and Ends I,,"Duderstadt, James J.",,2015,5/2/1991,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1333.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0659,Parents Orientation 5.1,,"Duderstadt, James J.",,2015,8/31/1991,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1334.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0661,Peter Raven,,"Duderstadt, James J.",,2015,2/7/1991,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1336.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0662,President's Weekend 3.0,,"Duderstadt, James J.",,2015,9/25/1991,,President’s Weekend 3.0… | Speeches-JJDS6-jjd1337.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0663,Presidential Essays,,"Duderstadt, James J.",,2015,5/25/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1338.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0664,Presidents' Weekend Finale,,"Duderstadt, James J.",,2015,9/24/1991,,Presidents’ Weekend Finale | Speeches-JJDS6-jjd1339.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0665,"Progress Talk , 1",,"Duderstadt, James J.",,2015,12/1/1991,,Speeches-JJDS6-jjd1340.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0666,Quotes,,"Duderstadt, James J.",,2015,9/30/1990,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1341.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0668,Reality Notes 1.0,,"Duderstadt, James J.",,2015,7/4/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1344.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0669,Reality Test,,"Duderstadt, James J.",,2015,3/24/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1345.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0670,Reality Test 1.0,,"Duderstadt, James J.",,2015,3/30/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1346.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0671,Research Videotape,,"Duderstadt, James J.",,2015,6/5/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1347.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0673,Speech Outlines--1991-92,,"Duderstadt, James J.",,2015,8/22/1991,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1350.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0674,Technology Policy Text,,"Duderstadt, James J.",,2015,3/14/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1352.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0675,Themes for 175th,,"Duderstadt, James J.",,2015,3/8/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1353.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0676,Traineeship 1.4,,"Duderstadt, James J.",,2015,9/5/1991,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1354.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0677,UM Inputs/Outputs,,"Duderstadt, James J.",,2015,8/28/1991,,UM Inputs?Outputs | Speeches-JJDS6-jjd1356.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0678,UM Research FIrsts,,"Duderstadt, James J.",,2015,1/20/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1357.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0681,Video 3,,"Duderstadt, James J.",,2015,4/14/1992,,"Word Work File D 2030, 1 | Speeches-JJDS6-jjd1359.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0687,"Alumni Remarks 10.0, 1",,"Duderstadt, James J.",,2015,10/14/1992,,Speeches-JJDS7-jjd1362.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0688,"Alumni Remarks 11.0, 1",,"Duderstadt, James J.",,2015,10/14/1992,,Speeches-JJDS7-jjd1363.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0689,Alumni Remarks 12.0,,"Duderstadt, James J.",,2015,4/13/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1364.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0690,"Backup of Grosse Pointe Rot., 1",,"Duderstadt, James J.",,2015,10/24/1993,,Backup of Grosse Pointe Rot. (w | Speeches-JJDS7-jjd1365.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0691,Commencement Notes,,"Duderstadt, James J.",,2015,4/30/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1366.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0692,Commencement-JJD Version,,"Duderstadt, James J.",,2015,5/2/1991,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1367.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0693,Community College 1.0,,"Duderstadt, James J.",,2015,9/14/1992,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1368.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0694,Congressional Breakfast,,"Duderstadt, James J.",,2015,3/2/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1369.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0695,Econ Dinner Group 1.1,,"Duderstadt, James J.",,2015,2/12/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1371.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0696,"Faculty Awards, 1",,"Duderstadt, James J.",,2015,10/5/1992,,Speeches-JJDS7-jjd1372.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0697,flint roundtable june 23,,"Duderstadt, James J.",,2015,6/18/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1373.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0698,"Football Bust-92, 1",,"Duderstadt, James J.",,2015,11/24/1992,,Speeches-JJDS7-jjd1374.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0699,Fresh Conv-93,,"Duderstadt, James J.",,2015,8/28/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1375.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0700,Governor's Economic,,"Duderstadt, James J.",,2015,1/17/1993,,Governor’s Economic… | Speeches-JJDS7-jjd1376.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0701,"Grand Rapids Rotary, 1",,"Duderstadt, James J.",,2015,12/4/1992,,Speeches-JJDS7-jjd1377.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0702,Grosse Pointe Rot. (word),,"Duderstadt, James J.",,2015,6/8/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1378.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0703,Grosse Pointe Rotary,,"Duderstadt, James J.",,2015,5/11/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1379.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0704,Honorary Degree Dinner,,"Duderstadt, James J.",,2015,4/30/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1380.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0705,Lapeer Rotary 1.1,,"Duderstadt, James J.",,2015,9/21/1992,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1381.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0706,Listen and Learn 1.4,,"Duderstadt, James J.",,2015,2/6/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1382.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0707,Listen and Learn 1.6,,"Duderstadt, James J.",,2015,2/6/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1383.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0708,Lunch & Learn,,"Duderstadt, James J.",,2015,1/26/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1384.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0709,Minority Stu Conf 1.1,,"Duderstadt, James J.",,2015,3/2/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1385.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0710,"NSF Commission, 1",,"Duderstadt, James J.",,2015,11/6/1992,,Speeches-JJDS7-jjd1386.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0711,"PAC-K-12, 1",,"Duderstadt, James J.",,2015,12/2/1992,,Speeches-JJDS7-jjd1387.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0712,"Pres Lec #1, 1",,"Duderstadt, James J.",,2015,10/13/1992,,Speeches-JJDS7-jjd1388.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0713,"Redraw Boundaries 1.4, 1",,"Duderstadt, James J.",,2015,11/8/1992,,Speeches-JJDS7-jjd1389.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0714,Regents-Fin Aid,,"Duderstadt, James J.",,2015,2/18/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1390.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0715,"Rose Bowl-92, 1",,"Duderstadt, James J.",,2015,12/7/1992,,Speeches-JJDS7-jjd1391.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0716,Rotary Club - Jan. 24,,"Duderstadt, James J.",,2015,9/21/1992,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1392.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0717,Science Com Testimony 1.0,,"Duderstadt, James J.",,2015,3/2/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1393.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0718,Scientific Integrity 1.2,,"Duderstadt, James J.",,2015,1/14/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1394.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0719,Tech Transfer 1.1 (87),,"Duderstadt, James J.",,2015,2/8/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1395.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0720,The Year Past,,"Duderstadt, James J.",,2015,3/22/1993,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1396.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0721,wallenberg lecture,,"Duderstadt, James J.",,2015,9/10/1992,,"Word Work File D 2030, 1 | Speeches-JJDS7-jjd1397.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0723,"AA Rotary, 1",,"Duderstadt, James J.",,2015,11/15/1994,,Speeches-JJDS8-jjd1398.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0724,"Anapolis Talk, 1",,"Duderstadt, James J.",,2015,10/31/1994,,Speeches-JJDS8-jjd1399.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0725,"Annapolis, 1",,"Duderstadt, James J.",,2015,10/31/1994,,Speeches-JJDS8-jjd1400.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0726,Appro Hearings 1.0,,"Duderstadt, James J.",,2015,3/2/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1401.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0727,COMU Retreat 1994,,"Duderstadt, James J.",,2015,5/19/1994,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1402.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0728,"Flat Panel Display, 1",,"Duderstadt, James J.",,2015,11/15/1994,,Speeches-JJDS8-jjd1403.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0729,"Flint Rotary 1994, 1",,"Duderstadt, James J.",,2015,10/18/1995,,Speeches-JJDS8-jjd1404.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0730,Georgia Tech-Speech,,"Duderstadt, James J.",,2015,5/13/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1406.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0731,High Tech Talk,,"Duderstadt, James J.",,2015,4/8/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1407.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0732,Jewish Federation,,"Duderstadt, James J.",,2015,4/5/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1408.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0733,Office of Minority Affairs-Ed S,,"Duderstadt, James J.",,2015,4/4/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1409.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0734,OMA Testimony,,"Duderstadt, James J.",,2015,3/19/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1410.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0735,Op-Ed Cooperation,,"Duderstadt, James J.",,2015,5/2/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1411.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0736,Op-Ed UM Service,,"Duderstadt, James J.",,2015,5/2/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1412.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0737,PAG-1995,,"Duderstadt, James J.",,2015,9/27/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1413.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0738,parity1.3,,"Duderstadt, James J.",,2015,3/9/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1414.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0739,Senate Testimony,,"Duderstadt, James J.",,2015,4/12/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1415.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0740,State Support,,"Duderstadt, James J.",,2015,4/28/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1416.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0741,State Support Outline,,"Duderstadt, James J.",,2015,4/28/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1417.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0742,Transformation Talk 1.2,,"Duderstadt, James J.",,2015,4/9/1994,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1418.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0743,UM-MSU Statistics,,"Duderstadt, James J.",,2015,3/28/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1420.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0744,UROP Speech,,"Duderstadt, James J.",,2015,4/11/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1421.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0745,Varsity Night,,"Duderstadt, James J.",,2015,9/23/1994,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1422.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0746,"Vision 2010 Talk, 1",,"Duderstadt, James J.",,2015,10/14/1994,,Speeches-JJDS8-jjd1423.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0747,"Visitors-11-94, 1",,"Duderstadt, James J.",,2015,10/25/1994,,Speeches-JJDS8-jjd1424.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0748,Word Work File D 3,,"Duderstadt, James J.",,2015,3/2/1995,,"Word Work File D 2030, 1 | Speeches-JJDS8-jjd1425.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0762,Fresh Convocation 6.0,,"Duderstadt, James J.",,2015,undated,,Speeches-JJDS8-jjd1448.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0800,Affirm Action Op-Ed,,"Duderstadt, James J.",,2015,3/18/1996,,Speeches-JJDS9a-jjd1426.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0802,Alumni Dinner,,"Duderstadt, James J.",,2015,4/28/1996,,Speeches-JJDS9a-jjd1427.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0804,Alumni Talk,,"Duderstadt, James J.",,2015,4/10/1996,,"Word Work File D 2030, 1 | Speeches-JJDS9a-jjd1428.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0806,Ann Arbor Rotary,,"Duderstadt, James J.",,2015,1/22/1996,,Speeches-JJDS9a-jjd1430.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0808,"Change Speech, 1",,"Duderstadt, James J.",,2015,12/31/1995,,Speeches-JJDS9a-jjd1433.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0810,"Chrysler Talk, 1",,"Duderstadt, James J.",,2015,10/12/1995,,Speeches-JJDS9a-jjd1434.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0812,Commencement-1996,,"Duderstadt, James J.",,2015,4/28/1996,,Speeches-JJDS9a-jjd1437.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0814,Diversity,,"Duderstadt, James J.",,2015,9/19/1995,,Speeches-JJDS9a-jjd1440.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0816,Diversity Dinner,,"Duderstadt, James J.",,2015,4/28/1996,,Speeches-JJDS9a-jjd1441.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
