alumID,type,addressID
1591,home,1273
1819,home,1273
1864,home,1273
2851,home,1273
2874,home,1273
199,business,1273
349,business,1273
402,business,1273
725,business,1273
926,business,1273
1864,business,1273
2851,business,1273
1181,business,1274
1287,business,1274
526,home,1275
526,business,1275
2555,birth,1276
150,business,1277
2204,birth,1278
1383,birth,1279
1198,birth,1280
1198,home,1280
1198,business,1280
1749,home,1281
1749,business,1281
926,birth,1282
814,birth,1283
2760,birth,1283
896,birth,1281
2230,birth,1281
547,home,1281
559,home,1281
719,home,1281
2230,home,1281
237,business,1281
547,business,1281
559,business,1281
719,business,1281
816,business,1281
1092,business,1281
2230,business,1281
1636,home,1284
1636,business,1284
198,birth,1281
1426,birth,1281
2327,birth,1281
2662,birth,1281
3032,birth,1281
1211,home,1281
1488,home,1281
1620,home,1281
1969,home,1281
1211,business,1281
1969,business,1281
2885,business,1281
1394,birth,2097
622,business,2098
1488,birth,2099
1749,birth,1285
251,business,1286
1732,home,1286
2099,home,1286
463,birth,1287
1339,business,1288
1522,home,1289
1186,home,1290
100,birth,1291
269,birth,1292
907,birth,1293
3044,home,1294
1783,home,1295
106,business,1295
1783,business,1295
736,home,1296
736,business,1296
1920,business,1514
1956,home,1297
2041,birth,1298
1366,business,1299
1632,business,1299
3003,business,1299
2360,business,1300
1647,home,1301
1647,business,1301
678,home,1302
1843,home,1302
143,business,1302
678,business,1302
1961,birth,1303
2016,home,1304
994,home,1305
1646,business,1306
553,birth,1307
786,birth,1308
786,home,1308
2598,home,1308
786,business,1308
1975,business,1308
1031,business,1309
1800,birth,1310
2250,home,1310
2250,business,1310
1256,home,1311
553,home,1312
1517,home,1313
1517,business,1313
120,birth,1314
477,birth,1315
553,business,1316
3003,birth,1317
1066,home,1318
1975,home,1318
2158,home,1318
2158,business,1318
2509,birth,1319
1154,business,1320
924,home,1321
25,birth,1322
309,home,1323
798,home,1323
81,business,1323
309,business,1323
798,business,1323
725,birth,1324
1949,birth,1324
2007,birth,1324
2500,birth,1324
2566,birth,1324
805,home,1324
1713,home,1324
1949,home,1324
2256,home,1324
2257,home,1324
2500,home,1324
472,business,1324
1210,business,1324
1949,business,1324
2256,business,1324
2368,business,1324
2500,business,1324
822,birth,1325
1367,birth,1326
509,birth,1327
1365,home,1328
167,birth,1329
1294,birth,1330
2625,birth,1331
2687,home,1332
2941,business,1333
483,home,1334
483,business,1334
344,birth,1335
2320,birth,1336
2320,home,1336
409,home,1337
938,home,1337
409,business,1337
344,home,1338
344,business,1338
1632,birth,1339
927,birth,1340
483,birth,1341
1486,birth,1342
774,birth,1343
682,business,1344
3006,business,1344
1710,home,1345
1099,birth,1346
2008,birth,1347
1179,birth,1348
1179,home,1348
1823,birth,1349
22,home,1349
2238,birth,1350
685,home,1351
685,business,1351
1270,birth,1352
1076,birth,1353
1677,birth,1353
1958,home,1353
52,business,1353
1029,birth,1354
2008,home,1354
2137,home,1354
830,birth,1355
830,home,1355
830,business,1355
1415,birth,1356
2733,birth,1356
2095,business,1357
2379,home,2100
234,business,1358
2400,business,1359
1694,business,1360
615,birth,1361
2272,birth,1361
2379,birth,1361
2400,home,1361
22,business,1361
1161,business,1361
2379,business,1361
83,business,1362
1137,home,1363
1118,home,1364
2272,home,1364
2596,home,1364
2596,business,1364
836,home,1365
836,business,1365
2126,birth,1366
906,business,1366
460,home,1367
1612,home,1367
304,business,1367
460,business,1367
1584,home,1368
1785,birth,1369
2773,birth,1370
2095,home,1371
2521,birth,1372
2710,home,1372
1348,home,1373
784,home,1374
784,business,1374
2749,home,1375
831,birth,1376
2032,home,1376
2176,home,1376
1710,business,1376
1076,home,1377
22,birth,1378
962,birth,1379
1821,home,1380
1328,home,1381
2137,birth,1382
615,home,1383
615,business,1383
2621,home,1384
2008,business,1384
2621,business,1384
1901,home,1385
476,business,1386
1451,home,1387
1907,birth,1388
1772,birth,1389
815,birth,1390
1913,home,1391
2534,home,1392
1717,home,1393
84,business,1393
1717,business,1393
2208,home,1394
2366,home,1395
2907,home,1395
78,business,1395
1418,birth,1396
2918,birth,1396
2686,home,1397
266,birth,1398
517,birth,1398
746,birth,1398
949,birth,1400
252,birth,1401
2170,home,1401
2170,business,1401
2451,birth,1402
960,home,1403
2158,birth,1404
1803,home,1405
877,business,1406
986,home,1407
2405,birth,1408
661,birth,1409
2443,home,1410
2437,birth,1411
2771,birth,1411
2437,home,1411
989,home,1412
1146,home,1413
2692,birth,1414
626,birth,1415
298,birth,1416
298,home,1416
298,business,1416
1866,birth,1417
2170,birth,1418
2190,birth,1418
312,business,1418
2248,home,1419
2881,birth,1420
160,birth,1421
503,birth,1421
1624,birth,1421
1715,birth,1421
2924,birth,1421
486,home,1421
517,home,1421
1038,home,1421
1305,home,1421
1361,home,1421
1579,home,1421
1624,home,1421
1918,home,1421
1965,home,1421
2087,home,1421
2126,home,1421
2228,home,1421
2474,home,1421
2517,home,1421
2955,home,1421
71,business,1421
486,business,1421
517,business,1421
1305,business,1421
1361,business,1421
1624,business,1421
1918,business,1421
2087,business,1421
2947,business,1421
895,home,1422
871,birth,1422
983,birth,1422
1265,birth,1422
1282,birth,1422
2133,birth,1422
2513,birth,1422
2710,birth,1422
2801,birth,1422
696,home,1422
728,home,1422
871,home,1422
1083,home,1422
2029,home,1422
2133,home,1422
2190,home,1422
2316,home,1422
2374,home,1422
2421,home,1422
2801,home,1422
2887,home,1422
2918,home,1422
308,business,1422
696,business,1422
871,business,1422
1083,business,1422
1086,business,1422
2190,business,1422
2316,business,1422
2374,business,1422
2801,business,1422
2887,business,1422
246,birth,1423
648,birth,1424
949,home,1425
949,business,1425
588,birth,1426
1349,birth,1426
2950,birth,1426
30,birth,1427
1412,birth,1428
2704,birth,1429
2570,birth,1430
2449,home,1431
2449,business,1431
1456,business,1432
948,business,1433
2114,birth,1434
2492,birth,1435
2493,birth,1435
2492,home,1435
2492,business,1435
2574,home,1436
1015,birth,1437
2395,business,1438
2286,birth,1439
877,birth,1440
2179,birth,1441
2109,birth,1442
2935,home,1442
249,birth,1443
249,home,1443
249,business,1443
2027,birth,1444
2029,birth,1444
881,business,1445
529,birth,1446
1315,home,1446
2063,birth,1448
844,birth,1449
1331,home,1449
1331,business,1449
228,birth,1450
948,birth,1450
1024,home,1451
2389,birth,1452
2389,home,1452
286,business,1453
208,birth,1454
1059,birth,1454
2787,birth,1454
1059,home,1454
2787,home,1454
2787,business,1454
2318,birth,1455
427,birth,1456
2485,birth,1457
1385,home,1457
1668,birth,1458
829,birth,1459
401,business,1459
2583,birth,1460
367,home,1460
1282,home,1460
2076,home,1460
367,business,1460
2918,business,1461
2118,birth,1462
610,business,1463
2344,birth,1464
1481,birth,1465
186,birth,1466
367,birth,1467
490,birth,1468
2834,birth,1468
1889,business,1469
2395,home,2101
1525,birth,1470
512,home,1470
2423,home,1470
512,business,1470
1484,business,1470
2221,home,1471
2221,business,1471
587,home,1472
587,business,1472
393,birth,1473
392,birth,1473
996,birth,1473
1803,birth,1473
392,home,1473
393,business,1474
950,birth,1474
963,birth,1475
783,business,1476
2976,home,1477
1549,birth,1478
1107,home,1478
1549,home,1478
2531,business,1479
2899,birth,1480
1870,birth,1481
1871,birth,1481
1365,birth,1482
1764,birth,1483
2625,home,1483
2316,birth,1484
1905,birth,1485
2380,birth,1486
458,home,1487
459,home,1487
458,birth,1487
459,birth,1487
2246,birth,1488
518,home,1489
75,birth,1490
223,birth,1491
69,home,1491
1701,home,1491
1701,business,1491
2771,business,1491
2450,birth,1492
273,birth,1493
161,business,1494
1912,birth,1495
967,birth,1496
504,birth,1497
1766,home,1498
3022,birth,1499
1585,birth,1500
346,birth,1501
2846,home,1502
78,birth,1503
614,business,1504
614,home,1504
2846,birth,1505
1453,birth,1506
1146,birth,1507
619,home,1508
619,business,1508
2629,home,1509
518,birth,1510
358,birth,1511
528,birth,1511
955,birth,1511
2517,birth,1511
528,home,1511
778,birth,1512
1227,home,1513
1990,home,1514
1990,business,1514
1110,home,1514
1208,home,1514
1576,home,1514
1110,business,1514
1208,business,1514
1576,business,1514
913,birth,1515
746,home,1515
967,home,1515
746,business,1515
818,home,1516
818,business,1516
1785,home,1517
1404,birth,1518
1793,birth,1518
1989,birth,1518
1097,home,1518
1458,home,1518
1639,home,1518
380,business,1518
1456,birth,1519
1456,home,1519
1495,birth,1520
1495,home,1521
3010,birth,1522
356,birth,1514
415,birth,1514
788,birth,1514
900,birth,1514
1088,birth,1514
1698,birth,1514
2013,birth,1514
2636,birth,1514
2644,birth,1514
230,home,1514
325,home,1514
327,home,1514
490,home,1514
496,home,1514
499,home,1514
557,home,1514
573,home,1514
627,home,1514
900,home,1514
959,home,1514
972,home,1514
1010,home,1514
1261,home,1514
1481,home,1514
1528,home,1514
1632,home,1514
1920,home,1514
2010,home,1514
2030,home,1514
2084,home,1514
2096,home,1514
2181,home,1514
2275,home,1514
2312,home,1514
2524,home,1514
2733,home,1514
2805,home,1514
2847,home,1514
2886,home,1514
2927,home,1514
3016,home,1514
3031,home,1514
19,business,1514
69,business,1514
74,business,1514
94,business,1514
114,business,1514
127,business,1514
198,business,1514
230,business,1514
275,business,1514
325,business,1514
327,business,1514
356,business,1514
490,business,1514
496,business,1514
499,business,1514
557,business,1514
573,business,1514
627,business,1514
694,business,1514
922,business,1514
959,business,1514
1010,business,1514
1416,business,1514
1479,business,1514
1528,business,1514
1785,business,1514
1792,business,1514
1931,business,1514
2010,business,1514
2030,business,1514
2084,business,1514
2096,business,1514
2126,business,1514
2163,business,1514
2181,business,1514
2228,business,1514
2312,business,1514
2423,business,1514
2604,business,1514
2805,business,1514
2886,business,1514
2927,business,1514
3016,business,1514
3031,business,1514
991,birth,1524
1086,home,1524
1911,home,1525
2800,birth,1526
2959,birth,1527
1651,business,1527
2443,birth,1528
2723,birth,1529
2723,home,1529
1102,birth,1530
253,birth,1531
802,home,1532
802,birth,1532
1086,birth,1533
449,birth,1534
331,birth,1535
1256,birth,1536
1918,birth,1537
1922,birth,1538
2944,birth,1539
2222,birth,1540
331,home,1540
1758,home,1540
331,business,1540
1758,business,1540
573,birth,1541
174,home,1541
2318,home,1541
2491,home,1541
2650,home,1541
98,business,1541
174,business,1541
189,business,1541
2318,business,1541
2491,business,1541
2650,business,1541
2824,business,1541
2997,business,1541
2740,birth,1542
2741,birth,1542
2829,birth,1543
2829,home,1543
2183,birth,1544
2260,home,1545
2771,home,1546
2976,business,1547
481,birth,1548
1348,birth,1548
1604,birth,1548
2111,birth,1548
2317,birth,1548
2360,birth,1548
2808,birth,1548
266,home,1548
481,home,1548
844,home,1548
877,home,1548
1871,home,1548
2345,home,1548
2353,home,1548
2360,home,1548
2458,home,1548
2485,home,1548
2679,home,1548
119,business,1548
266,business,1548
481,business,1548
628,business,1548
1871,business,1548
2345,business,1548
901,birth,1548
2633,birth,1549
2740,home,1550
2740,business,1550
2999,birth,1551
2139,birth,1552
312,birth,1553
312,home,1553
784,birth,1554
1788,birth,1555
2400,birth,1556
1654,birth,1557
1654,home,1557
3003,home,1558
103,birth,1559
1212,birth,1560
1689,birth,1561
2479,home,1561
632,birth,1562
1314,birth,1563
1866,home,1564
90,birth,1565
1082,birth,1565
358,home,1565
1030,home,1565
1502,home,1565
358,business,1565
2666,birth,1566
2137,business,1567
1453,home,1568
1453,business,1568
2596,birth,1569
2935,birth,1570
178,birth,1571
1502,birth,1571
591,home,1571
680,home,1571
591,business,1571
680,business,1571
2955,birth,1572
771,birth,1573
2776,birth,1574
2776,home,1574
1758,birth,1575
1585,home,1576
1030,birth,1577
2960,birth,1577
2927,birth,1578
468,birth,1579
723,birth,1580
98,home,1581
121,birth,1582
890,home,1583
938,birth,1584
2139,home,1585
2477,home,1586
2477,business,1586
765,birth,1587
2797,birth,1588
1973,birth,1589
69,birth,1590
956,birth,1590
1630,birth,1590
1684,birth,1590
2076,birth,1590
875,home,1590
2701,home,1590
2701,business,1590
15,home,1591
659,home,1591
2493,home,1591
2681,home,1591
659,business,1591
1508,business,1591
1597,business,1591
2493,business,1591
2681,business,1591
2730,business,1591
1039,home,1592
1039,business,1592
832,birth,1593
1856,birth,1594
2127,home,1594
432,home,1595
510,home,1595
1735,home,1595
432,business,1595
703,business,1595
86,birth,1596
2676,home,1597
2469,birth,1598
1964,birth,1599
623,home,1600
1723,home,1600
623,business,1600
1963,birth,1601
2525,birth,1601
1104,birth,1602
2872,birth,1602
2908,birth,1602
1104,home,1602
1104,business,1602
1167,birth,1603
1167,home,1603
744,birth,1604
1649,birth,1605
2938,birth,1606
2868,birth,1607
886,birth,1608
889,birth,1609
1551,birth,1610
2095,birth,1610
2504,birth,1611
2456,birth,1612
2232,home,1613
979,birth,1614
748,birth,1615
162,birth,1616
2418,birth,1617
519,home,1617
519,business,1617
2060,business,1617
15,birth,1618
1991,business,1619
819,home,1620
406,birth,1621
748,home,1622
748,business,1622
546,birth,1623
2822,birth,1624
1298,birth,1625
1835,birth,1625
2497,birth,1625
1835,home,1625
2497,home,1625
285,home,1626
1028,birth,1626
1393,birth,1626
1801,birth,1626
2343,birth,1626
2982,birth,1626
274,home,1626
284,home,1626
381,home,1626
653,home,1626
1685,home,1626
2317,home,1626
2343,home,1626
2386,home,1626
2459,home,1626
2557,home,1626
2675,home,1626
2982,home,1626
284,business,1626
285,business,1626
381,business,1626
653,business,1626
2059,business,1626
2386,business,1626
2459,business,1626
2557,business,1626
2982,business,1626
2689,birth,1626
1815,home,1627
510,birth,1627
562,birth,1627
656,birth,1627
942,birth,1627
1019,birth,1627
1273,birth,1627
1291,birth,1627
1311,birth,1627
1386,birth,1627
1436,birth,1627
1534,birth,1627
1573,birth,1627
1587,birth,1627
1613,birth,1627
1780,birth,1627
2042,birth,1627
2057,birth,1627
2145,birth,1627
2495,birth,1627
2512,birth,1627
2629,birth,1627
2859,birth,1627
2861,birth,1627
2977,birth,1627
187,home,1627
338,home,1627
354,home,1627
505,home,1627
562,home,1627
976,home,1627
1019,home,1627
1229,home,1627
1230,home,1627
1246,home,1627
1273,home,1627
1474,home,1627
1608,home,1627
1674,home,1627
1859,home,1627
2053,home,1627
2229,home,1627
2495,home,1627
2512,home,1627
2570,home,1627
2774,home,1627
2853,home,1627
2859,home,1627
2933,home,1627
2972,home,1627
33,business,1627
187,business,1627
202,business,1627
293,business,1627
338,business,1627
340,business,1627
354,business,1627
458,business,1627
459,business,1627
505,business,1627
562,business,1627
617,business,1627
903,business,1627
930,business,1627
942,business,1627
987,business,1627
990,business,1627
1340,business,1627
1524,business,1627
1608,business,1627
1815,business,1627
1874,business,1627
2186,business,1627
2244,business,1627
2264,business,1627
2272,business,1627
2284,business,1627
2308,business,1627
2495,business,1627
2512,business,1627
2518,business,1627
2949,business,1627
2959,business,1627
2972,business,1627
2959,home,1628
1125,business,1628
2264,home,1628
419,home,1628
419,business,1628
604,birth,1629
1246,birth,1629
297,home,1629
299,home,1629
914,home,1629
1400,home,1629
2173,home,1629
2393,home,1629
2844,home,1629
297,business,1629
299,business,1629
914,business,1629
2173,business,1629
378,birth,1630
378,business,1630
647,business,1631
2551,birth,1632
1060,birth,1633
1204,birth,1633
1478,birth,1633
1725,birth,1633
848,home,1633
864,home,1633
1204,home,1633
1725,home,1633
1788,home,1633
1797,home,1633
1909,home,1633
2036,home,1633
2581,home,1633
2960,home,1633
2993,home,1633
626,business,1633
848,business,1633
864,business,1633
1267,business,1633
2036,business,1633
2104,business,1633
2581,business,1633
2960,business,1633
2993,business,1633
8,home,1634
990,birth,1635
2152,birth,1636
179,business,1637
990,home,1637
1812,birth,1637
1386,home,1637
2186,home,1638
2427,home,1639
2173,birth,1640
2220,birth,1641
2453,birth,1641
1508,home,1642
2070,home,1643
1337,birth,1644
2933,birth,1645
686,birth,1646
1458,birth,1646
686,home,1646
686,business,1646
1896,birth,1646
835,birth,1647
2419,birth,1647
1678,birth,1648
1651,birth,1649
712,home,1649
1651,home,1649
1652,home,1649
1893,birth,1650
2127,birth,1651
1215,home,1652
2583,home,1652
2584,home,1652
1215,business,1652
210,birth,1653
1653,home,1653
1769,home,1654
2427,birth,1655
2815,birth,1656
1658,birth,1657
1815,birth,1657
1816,birth,1657
2346,birth,1657
1263,home,1657
1816,home,1657
1988,home,1657
194,business,1657
523,home,1658
835,home,1658
523,business,1658
976,birth,1659
1241,birth,1660
1243,birth,1660
617,birth,1661
1597,home,1662
2218,home,1663
653,birth,1664
1706,birth,1665
1843,birth,1665
1155,birth,1666
1277,home,1666
768,birth,1667
297,birth,1668
2060,birth,1668
2893,birth,1668
2060,home,1668
2906,home,1668
2906,business,1668
278,birth,1669
1697,birth,1669
354,birth,1670
942,home,1670
1340,home,1670
1534,home,1670
2284,home,1670
566,business,1670
1522,birth,1671
2819,birth,1672
713,home,1673
2843,birth,1673
2608,home,1673
2843,home,1673
713,business,1673
2843,business,1673
1699,birth,1674
1893,home,1675
1455,birth,1676
34,birth,1677
62,birth,1678
2759,birth,1679
1760,home,1679
2759,home,1679
1760,business,1679
290,birth,1680
1023,birth,1680
1850,birth,1680
1023,home,1680
2027,home,1680
729,birth,1681
888,birth,1681
2621,birth,1681
888,home,1681
406,business,1682
406,home,1682
596,birth,1683
2176,birth,1684
2260,birth,1685
1051,birth,1686
1051,home,1686
2952,birth,1687
805,birth,1688
416,birth,1689
416,home,1689
2141,birth,1690
1652,birth,1691
122,business,1691
1208,birth,1692
2543,birth,1693
2186,birth,1694
204,birth,1695
2055,birth,1695
3031,birth,1696
2553,home,1697
703,birth,1698
703,home,1698
2266,birth,1699
2601,birth,1700
2323,birth,1701
2323,home,1701
1900,home,1702
236,business,1702
1594,business,1702
1742,home,1703
1742,business,1703
2363,birth,1704
1139,birth,1705
392,business,1706
861,birth,1707
1137,birth,1708
2323,business,1709
2287,birth,1710
1130,home,1710
2287,home,1710
2525,home,1710
2373,birth,1711
2181,birth,1712
2070,birth,1713
1853,birth,1714
687,birth,1715
1979,birth,1716
2701,birth,1716
614,birth,1717
267,birth,1718
744,home,1718
744,business,1718
2721,birth,1719
2619,home,1719
819,birth,1720
386,birth,1721
2760,home,1721
2760,business,1721
381,birth,1722
35,birth,1723
197,birth,1723
1546,birth,1723
1597,birth,1723
2777,birth,1723
197,home,1723
861,home,1723
1546,home,1723
1991,home,1723
197,business,1723
623,birth,1724
957,home,1725
1125,home,1726
1242,birth,1727
2562,birth,1728
2624,birth,1729
2914,birth,1729
2526,birth,1730
2923,birth,1731
88,birth,1732
1322,birth,1732
2484,birth,1733
2469,home,1734
2976,birth,1735
998,birth,1736
3043,birth,1736
998,home,1736
306,birth,1737
74,birth,1737
188,birth,1737
240,birth,1737
264,birth,1737
401,birth,1737
436,birth,1737
491,birth,1737
498,birth,1737
561,birth,1737
662,birth,1737
712,birth,1737
745,birth,1737
836,birth,1737
863,birth,1737
1036,birth,1737
1074,birth,1737
1110,birth,1737
1149,birth,1737
1152,birth,1737
1245,birth,1737
1376,birth,1737
1674,birth,1737
2205,birth,1737
2248,birth,1737
2308,birth,1737
2372,birth,1737
2481,birth,1737
2655,birth,1737
2844,birth,1737
2900,birth,1737
169,home,1737
240,home,1737
264,home,1737
491,home,1737
498,home,1737
532,home,1737
651,home,1737
757,home,1737
795,home,1737
1036,home,1737
1149,home,1737
1152,home,1737
1336,home,1737
1349,home,1737
1353,home,1737
1376,home,1737
1413,home,1737
1436,home,1737
1590,home,1737
1667,home,1737
2005,home,1737
2294,home,1737
2331,home,1737
2372,home,1737
2481,home,1737
2777,home,1737
2819,home,1737
2832,home,1737
2900,home,1737
2905,home,1737
45,business,1737
169,business,1737
240,business,1737
264,business,1737
283,business,1737
423,business,1737
491,business,1737
498,business,1737
532,business,1737
651,business,1737
795,business,1737
835,business,1737
1436,business,1737
1590,business,1737
2205,business,1737
2287,business,1737
2594,business,1737
2819,business,1737
2900,business,1737
2608,birth,1738
1831,birth,1739
269,home,1740
269,business,1740
419,birth,1741
795,birth,1742
1336,birth,1742
2082,birth,1742
1263,birth,1743
2244,birth,1744
2244,home,1744
391,birth,1745
210,home,1745
210,business,1745
821,birth,1746
2938,home,1747
674,home,1748
674,business,1748
1808,birth,1749
2036,birth,1750
118,birth,1751
659,birth,1752
1398,birth,1752
771,home,1752
1398,home,1752
2562,home,1752
442,birth,1753
1697,home,1754
176,birth,1755
1512,birth,1755
176,home,1755
991,home,1755
1512,home,1755
3032,home,1755
176,business,1755
374,business,1755
991,business,1755
1512,business,1755
3032,business,1755
2653,birth,1756
968,birth,1757
1066,birth,1757
1260,birth,1757
1320,birth,1757
1407,birth,1757
2826,birth,1757
2847,birth,1757
1234,home,1758
1556,home,1759
1556,business,1759
690,business,1760
2903,home,1761
1721,home,1762
1721,business,1762
87,business,1763
768,home,1764
329,home,1765
329,business,1765
705,home,1766
705,business,1766
1681,home,1767
2417,home,1768
1067,business,1769
161,birth,1770
2383,home,1770
1800,business,1770
2204,home,1771
2454,birth,1772
644,birth,1773
2066,home,1774
646,birth,1775
2066,birth,1776
1875,birth,1777
1547,home,1778
1547,business,1778
51,birth,1779
2964,birth,1780
1954,business,1781
2668,home,1782
2668,business,1782
238,home,1783
285,birth,1784
1890,home,1785
1777,home,1786
1777,business,1786
923,birth,1787
353,home,1788
1236,home,1788
1449,home,1788
1551,home,1788
1736,home,1788
1925,home,1788
1993,home,1788
2290,home,1788
353,business,1788
398,business,1788
611,business,1788
1236,business,1788
1449,business,1788
1551,business,1788
1925,business,1788
1622,birth,1789
2971,birth,1789
2952,home,1790
2294,business,1790
1380,business,1791
2746,home,1792
661,business,1792
2877,birth,1793
245,home,1794
1920,birth,1795
1821,birth,1796
862,birth,1797
208,home,1798
1165,birth,1798
708,home,1799
689,business,1799
708,business,1799
1804,business,1799
987,birth,1800
970,birth,1801
1662,home,1801
1662,business,1801
1185,birth,1802
1186,birth,1802
950,home,1803
1354,business,1803
788,home,1804
2541,home,1805
1369,birth,1806
1369,home,1806
1159,home,1807
129,business,1808
2531,birth,1809
2531,home,1809
682,birth,1810
548,birth,1811
1223,birth,1812
2354,birth,1812
2754,birth,1813
2754,home,1813
2488,birth,1814
366,home,1815
500,birth,1816
682,home,1817
1480,birth,1818
2353,birth,1818
1319,birth,1819
2177,birth,1819
1529,birth,1820
1132,business,1821
2097,birth,1822
2097,home,1822
313,birth,1823
402,birth,1823
450,birth,1823
898,birth,1823
912,birth,1823
313,home,1823
1055,home,1823
1529,home,1823
2121,home,1823
313,business,1823
2121,business,1823
1159,birth,1824
2121,birth,1824
548,home,1825
548,business,1825
245,birth,1826
2720,birth,1827
866,home,1828
866,business,1828
500,business,1829
1701,birth,1830
1041,birth,1831
1041,home,1831
1691,birth,1832
1694,birth,1832
1695,birth,1832
1694,home,1832
2971,business,1832
2989,birth,1833
2889,birth,1834
1218,birth,1835
1672,birth,1836
2020,home,1837
1132,birth,1838
1013,birth,1839
1217,home,1840
17,home,1841
2402,home,1841
2981,home,1842
2981,business,1842
114,home,1843
2981,birth,1844
2956,home,1844
322,home,1845
322,business,1845
595,birth,2102
129,birth,1846
2435,home,1847
2795,birth,1848
2117,home,1849
229,birth,1850
1904,birth,1851
1904,home,1851
1990,birth,1852
1132,home,1853
2574,birth,1854
2223,home,1855
2580,birth,1856
250,birth,1857
120,business,1858
1538,birth,1859
2743,home,1860
2411,birth,1861
2435,birth,1862
2949,birth,1863
2949,home,1863
2745,home,1864
2745,business,1864
2580,home,1865
2693,home,1866
1718,home,1867
636,birth,1868
946,birth,1868
636,home,1868
636,business,1868
324,birth,1869
2004,home,1870
1302,birth,1870
1305,birth,1870
1328,birth,1870
1444,birth,1870
1873,birth,1870
2087,birth,1870
2465,birth,1870
2540,birth,1870
2792,birth,1870
2805,birth,1870
234,home,1870
584,home,1870
1013,home,1870
1354,home,1870
1461,home,1870
2354,home,1870
2792,home,1870
2836,home,1870
245,business,1870
584,business,1870
788,business,1870
1123,business,1870
1461,business,1870
1935,business,1870
2354,business,1870
2572,business,1870
2580,business,1870
2782,business,1870
2792,business,1870
1073,birth,1871
1354,birth,1871
1355,birth,1871
1526,birth,1871
1886,home,1871
229,home,1871
1299,home,1871
1355,home,1871
1367,home,1871
1644,home,1871
1916,home,1871
2109,home,1871
2164,home,1871
2184,home,1871
2378,home,1871
2826,home,1871
229,business,1871
1355,business,1871
1644,business,1871
1670,business,1871
2164,business,1871
2796,business,1871
759,home,1872
759,business,1872
3006,birth,1873
3006,home,1873
234,birth,1874
2465,home,1875
2465,business,1875
2646,birth,1876
1662,birth,1877
516,home,1877
516,business,1877
1319,business,1877
1576,birth,1878
1538,home,1879
794,birth,1880
794,home,1880
894,birth,1881
1810,business,1882
2745,birth,1883
3000,home,1884
757,business,1884
1443,home,1885
417,business,1885
2607,home,1886
987,home,1887
516,birth,1888
1473,birth,1889
2746,birth,1890
2693,birth,1891
1936,business,1892
1083,birth,1893
2246,home,1893
2246,business,1893
366,business,1894
1013,business,1894
1819,birth,1895
500,home,1896
1681,business,1896
862,home,1897
2799,home,1898
2746,business,1899
797,birth,1900
798,birth,1900
1832,birth,1901
1832,home,1901
1832,business,1901
2583,business,1901
2540,business,1902
322,birth,1903
2637,birth,1903
485,home,1904
1716,home,1904
485,business,1904
2002,home,1904
2002,business,1904
401,home,1905
1994,birth,1906
2084,birth,1907
2055,home,1907
2055,business,1907
922,birth,1908
922,home,1908
954,birth,1909
2626,birth,1910
227,birth,1911
221,business,1912
1927,home,1913
1927,business,1913
587,birth,1914
235,birth,1915
212,birth,1916
1209,birth,1917
1753,birth,1918
3020,business,1919
1982,home,1920
212,business,1920
679,home,1921
679,business,1921
1351,home,1922
893,birth,1923
279,home,1924
2814,home,1924
121,business,1924
2814,business,1924
951,birth,1925
859,home,1926
2268,home,1927
167,home,1928
2483,home,1929
1263,business,1930
1402,birth,1931
1402,home,1932
1712,birth,1933
1402,business,1933
2016,birth,1934
2115,home,1934
2115,business,1934
2713,business,1935
1681,birth,1936
1682,home,1937
1778,home,1938
1778,business,1938
1145,home,1939
2542,home,1939
1773,home,1940
1773,birth,1941
1682,business,1942
2828,home,1943
1501,business,1944
1501,birth,1945
2131,home,1946
1789,home,1947
1789,business,1947
1603,birth,1948
1501,home,2077
2361,home,1949
2369,home,1949
164,business,1949
1603,business,1949
2361,business,1949
2736,business,1950
845,birth,1951
845,home,1951
2672,business,1951
2131,birth,1952
2555,home,1953
2555,business,1953
2234,birth,1954
2234,home,1954
731,birth,1955
1574,home,1955
43,business,1955
1882,home,1956
1882,business,1956
262,home,1957
262,business,1957
1266,home,1958
1955,business,1959
2435,business,1960
906,home,1961
1727,home,1961
3034,birth,1962
3034,home,1962
147,birth,1963
1123,home,1964
1916,birth,1965
485,birth,1966
1382,birth,1966
482,home,1966
1809,home,1966
2266,home,1966
2689,home,1966
482,business,1966
2689,business,1966
1691,home,1967
1691,business,1967
3030,birth,1968
1657,birth,1969
1009,home,1969
1966,birth,1970
484,birth,2103
484,home,2103
484,business,2103
1578,birth,1971
2099,birth,1971
515,birth,1972
557,birth,1973
2049,birth,1974
783,birth,1975
1294,home,1976
2600,business,1976
1025,birth,1977
834,birth,1978
834,home,1978
1331,birth,1979
1570,home,1980
244,home,1981
797,home,1981
799,home,1981
927,home,1981
2735,home,1981
244,business,1981
797,business,1981
799,business,1981
2735,business,1981
916,home,1982
2856,home,1983
2856,business,1983
473,home,1984
473,business,1984
1994,business,1984
1805,home,1985
2919,home,1986
2919,business,1986
2098,home,1987
599,home,1988
599,business,1988
220,business,1989
1752,home,1990
149,business,1991
1264,home,1992
1939,birth,1992
445,home,1992
904,home,1992
907,home,1992
1183,home,1992
1441,home,1992
1446,home,1992
1478,home,1992
1525,home,1992
1559,home,1992
1921,home,1992
1939,home,1992
1994,home,1992
2303,home,1992
2614,home,1992
59,business,1992
310,business,1992
445,business,1992
594,business,1992
